,Y,y_bedrooms,y_bathrooms,y_waterfront,y_view,y_condition,y_grade,y_sqft_above,y_sqft_living15,y_yr
6689,295000.0,582167.0,423117.8125,0,566681,3,-165242,447700.77068694844,466766.6027992289,-35197325.24879661
6690,620000.0,582167.0,423117.8125,0,1064837,3,156792,395202.71064647526,625515.5128481789,-35298944.2033115
6691,1998000.0,407085.0,594633.25,0,566681,3,1866532,1234324.658865536,786259.3963676231,-35137758.62493652
6692,246000.0,582167.0,357727.0,0,566681,3,-165242,395202.71064647526,310012.05468487315,-35293423.53472179
6693,430000.0,582167.0,675388.3125,0,566681,3,-48628,395202.71064647526,705638.1209049613,-35295331.46256143
6694,509990.0,582167.0,468498.0,0,566681,2,-165242,447700.77068694844,388139.9950391114,-35237719.23741552
6695,490000.0,720397.0,423117.8125,0,566681,4,-48628,395202.71064647526,625515.5128481789,-35299898.14441958
6696,385000.0,720397.0,675388.3125,0,660629,3,156792,597604.504375,545891.72508125,-35261459.19772801
6697,769000.0,720397.0,594633.25,0,566681,3,451018,597604.504375,786259.3963676231,-35197325.24879661
6698,185000.0,407085.0,357727.0,0,566681,4,-165242,395202.71064647526,232382.7817365143,-35299898.14441958
6699,303500.0,582167.0,389529.25,0,566681,4,-48628,357673.7688412939,388139.9950391114,-35287402.22334683
6700,468000.0,720397.0,594633.25,0,566681,3,156792,447700.77068694844,705638.1209049613,-35301102.31454459
6701,449950.0,720397.0,594633.25,0,566681,3,451018,807384.9699054484,545891.72508125,-35276111.667609125
6702,235000.0,407085.0,389529.25,0,566681,3,-48628,357673.7688412939,232382.7817365143,-35197325.24879661
6703,520000.0,720397.0,594633.25,0,566681,3,451018,597604.504375,786259.3963676231,-35243442.9296875
6704,203000.0,407085.0,357727.0,0,566681,3,-165242,395202.71064647526,310012.05468487315,-35298944.2033115
6705,657000.0,821775.0,594633.25,0,566681,4,-48628,395202.71064647526,625515.5128481789,-35299898.14441958
6706,275000.0,582167.0,357727.0,0,566681,4,-48628,395202.71064647526,388139.9950391114,-35301102.31454459
6707,540000.0,720397.0,525669.8125,0,566681,3,451018,807384.9699054484,786259.3963676231,-35222064.104290456
6708,455000.0,720397.0,594633.25,0,566681,3,-48628,807384.9699054484,705638.1209049613,-35137758.62493652
6709,458500.0,407085.0,423117.8125,0,566681,3,-48628,357673.7688412939,388139.9950391114,-35284541.3192341
6710,549900.0,720397.0,988403.25,0,566681,3,834050,934728.8801759753,1031115.227190885,-35169224.479159296
6711,750000.0,582167.0,423117.8125,0,566681,5,156792,447700.77068694844,466766.6027992289,-35237719.23741552
6712,235000.0,720397.0,423117.8125,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35299898.14441958
6713,286000.0,720397.0,594633.25,0,566681,5,-48628,515167.99216371187,466766.6027992289,-35222064.104290456
6714,2650000.0,720397.0,988403.25,0,1064837,3,1305888,1077042.167278294,948997.9495105848,-35197325.24879661
6715,602000.0,720397.0,423117.8125,0,566681,4,-48628,447700.77068694844,545891.72508125,-35295331.46256143
6716,640000.0,582167.0,389529.25,0,566681,3,-48628,515167.99216371187,545891.72508125,-35189696.29278433
6717,267000.0,582167.0,423117.8125,0,566681,4,156792,447700.77068694844,545891.72508125,-35276111.667609125
6718,712000.0,720397.0,594633.25,0,566681,3,156792,695010.2210712119,786259.3963676231,-35169224.479159296
6719,244500.0,407085.0,357727.0,0,566681,3,-193050,357673.7688412939,388139.9950391114,-35237719.23741552
6720,301000.0,407085.0,357727.0,0,566681,3,-193050,357673.7688412939,388139.9950391114,-35237719.23741552
6721,990000.0,720397.0,594633.25,0,566681,4,156792,515167.99216371187,705638.1209049613,-35215388.722171634
6722,739999.0,720397.0,675388.3125,0,566681,3,834050,934728.8801759753,867379.3392361642,-35197325.24879661
6723,480000.0,720397.0,423117.8125,0,566681,3,-48628,395202.71064647526,545891.72508125,-35160639.00918645
6724,305000.0,582167.0,594633.25,0,566681,3,156792,395202.71064647526,388139.9950391114,-35137758.62493652
6725,703300.0,582167.0,468498.0,0,566681,4,156792,447700.77068694844,545891.72508125,-35272297.18960294
6726,265000.0,720397.0,389529.25,0,566681,4,-48628,447700.77068694844,466766.6027992289,-35287402.22334683
6727,600000.0,720397.0,594633.25,0,826681,3,451018,695010.2210712119,705638.1209049613,-35222064.104290456
6728,253000.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35197325.24879661
6729,617950.0,720397.0,594633.25,0,566681,3,156792,597604.504375,545891.72508125,-35197325.24879661
6730,385000.0,720397.0,872273.3125,0,566681,4,-48628,395202.71064647526,388139.9950391114,-35169224.479159296
6731,319000.0,582167.0,468498.0,0,566681,5,-48628,357673.7688412939,705638.1209049613,-35295331.46256143
6732,696000.0,582167.0,594633.25,0,566681,5,-48628,395202.71064647526,625515.5128481789,-35299898.14441958
6733,345000.0,407085.0,357727.0,0,566681,4,-165242,357673.7688412939,466766.6027992289,-35272297.18960294
6734,380000.0,582167.0,594633.25,0,566681,3,-48628,447700.77068694844,310012.05468487315,-35169224.479159296
6735,647500.0,720397.0,423117.8125,0,566681,4,156792,395202.71064647526,786259.3963676231,-35293423.53472179
6736,725000.0,582167.0,594633.25,0,566681,3,451018,1077042.167278294,1031115.227190885,-35197325.24879661
6737,269950.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,466766.6027992289,-35222064.104290456
6738,875000.0,720397.0,594633.25,0,566681,3,834050,934728.8801759753,1196845.7847691232,-35197325.24879661
6739,299950.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35301102.31454459
6740,1875000.0,720397.0,872273.3125,0,566681,3,834050,1234324.658865536,545891.72508125,-35137758.62493652
6741,430000.0,407085.0,357727.0,0,566681,3,-48628,357673.7688412939,388139.9950391114,-35293423.53472179
6742,495000.0,821775.0,594633.25,0,566681,3,156792,597604.504375,625515.5128481789,-35222064.104290456
6743,275000.0,582167.0,389529.25,0,566681,3,-48628,447700.77068694844,466766.6027992289,-35287402.22334683
6744,333000.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,545891.72508125,-35295331.46256143
6745,247000.0,582167.0,525669.8125,0,566681,4,-48628,447700.77068694844,545891.72508125,-35243442.9296875
6746,204555.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,705638.1209049613,-35261459.19772801
6747,432000.0,582167.0,468498.0,0,566681,4,451018,597604.504375,867379.3392361642,-35222064.104290456
6748,175000.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,466766.6027992289,-35299898.14441958
6749,556300.0,720397.0,594633.25,0,566681,4,-48628,395202.71064647526,545891.72508125,-35287402.22334683
6750,286000.0,407085.0,357727.0,0,566681,4,-193050,357673.7688412939,388139.9950391114,-35256689.4921875
6751,320000.0,407085.0,389529.25,0,566681,3,156792,395202.71064647526,310012.05468487315,-35169224.479159296
6752,815000.0,582167.0,594633.25,0,566681,4,451018,695010.2210712119,867379.3392361642,-35222064.104290456
6753,385000.0,720397.0,423117.8125,0,566681,3,-48628,357673.7688412939,545891.72508125,-35261459.19772801
6754,1039000.0,720397.0,357727.0,0,566681,5,156792,597604.504375,786259.3963676231,-35160639.00918645
6755,350000.0,720397.0,525669.8125,0,566681,3,156792,597604.504375,705638.1209049613,-35243442.9296875
6756,277000.0,720397.0,594633.25,0,566681,3,156792,515167.99216371187,705638.1209049613,-35197325.24879661
6757,415000.0,886301.0,468498.0,0,566681,3,156792,395202.71064647526,545891.72508125,-35295331.46256143
6758,295000.0,582167.0,357727.0,0,566681,5,-165242,357673.7688412939,310012.05468487315,-35298944.2033115
6759,969000.0,720397.0,468498.0,0,1375097,5,156792,597604.504375,705638.1209049613,-35215388.722171634
6760,339888.0,720397.0,423117.8125,0,566681,5,-165242,357673.7688412939,310012.05468487315,-35293423.53472179
6761,269950.0,582167.0,525669.8125,0,566681,3,-48628,447700.77068694844,545891.72508125,-35197325.24879661
6762,1185000.0,582167.0,594633.25,0,826681,3,834050,695010.2210712119,786259.3963676231,-35137758.62493652
6763,780000.0,720397.0,594633.25,0,566681,4,834050,807384.9699054484,948997.9495105848,-35197325.24879661
6764,198000.0,582167.0,357727.0,0,566681,4,-165242,357673.7688412939,310012.05468487315,-35287402.22334683
6765,350000.0,407085.0,357727.0,0,566681,4,-48628,395202.71064647526,867379.3392361642,-35301102.31454459
6766,350000.0,582167.0,357727.0,0,566681,4,-48628,357673.7688412939,388139.9950391114,-35295331.46256143
6767,319000.0,720397.0,525669.8125,0,566681,3,156792,597604.504375,705638.1209049613,-35222064.104290456
6768,311000.0,720397.0,525669.8125,0,566681,4,156792,934728.8801759753,705638.1209049613,-35287402.22334683
6769,394000.0,821775.0,872273.3125,0,566681,3,156792,695010.2210712119,867379.3392361642,-35169224.479159296
6770,1335000.0,821775.0,525669.8125,0,566681,4,451018,807384.9699054484,948997.9495105848,-35160639.00918645
6771,2700000.0,821775.0,675388.3125,1,1375097,3,451018,1077042.167278294,1196845.7847691232,-35261459.19772801
6772,396000.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35298944.2033115
6773,809000.0,720397.0,423117.8125,0,566681,4,156792,395202.71064647526,625515.5128481789,-35276111.667609125
6774,480000.0,582167.0,468498.0,0,566681,3,-48628,357673.7688412939,466766.6027992289,-35276111.667609125
6775,535000.0,886301.0,423117.8125,0,566681,4,-48628,395202.71064647526,466766.6027992289,-35189696.29278433
6776,425000.0,821775.0,675388.3125,0,566681,3,-48628,515167.99216371187,466766.6027992289,-35261459.19772801
6777,408000.0,582167.0,594633.25,0,566681,3,156792,447700.77068694844,466766.6027992289,-35137758.62493652
6778,1255000.0,720397.0,594633.25,0,566681,4,834050,1077042.167278294,948997.9495105848,-35295331.46256143
6779,310000.0,195151.0,359513.3125,0,566681,4,-165242,334949.11077925126,310012.05468487315,-35293423.53472179
6780,292000.0,582167.0,594633.25,0,566681,3,156792,515167.99216371187,625515.5128481789,-35197325.24879661
6781,217000.0,407085.0,357727.0,0,566681,4,-165242,357673.7688412939,310012.05468487315,-35293423.53472179
6782,398500.0,720397.0,594633.25,0,566681,3,156792,597604.504375,466766.6027992289,-35137758.62493652
6783,2250000.0,582167.0,767935.0,0,826681,4,451018,934728.8801759753,1031115.227190885,-35256689.4921875
6784,700000.0,720397.0,423117.8125,0,566681,3,-48628,395202.71064647526,545891.72508125,-35301102.31454459
6785,585000.0,720397.0,594633.25,0,566681,3,451018,597604.504375,867379.3392361642,-35222064.104290456
6786,399950.0,582167.0,357727.0,0,566681,4,-48628,447700.77068694844,545891.72508125,-35301102.31454459
6787,235000.0,582167.0,423117.8125,0,566681,3,-165242,357673.7688412939,388139.9950391114,-35261459.19772801
6788,212000.0,582167.0,357727.0,0,566681,5,-165242,357673.7688412939,388139.9950391114,-35298944.2033115
6789,310000.0,582167.0,468498.0,0,566681,3,156792,395202.71064647526,625515.5128481789,-35261459.19772801
6790,539000.0,582167.0,468498.0,0,566681,3,156792,395202.71064647526,625515.5128481789,-35261459.19772801
6791,390000.0,582167.0,767935.0,0,566681,3,156792,395202.71064647526,545891.72508125,-35169224.479159296
6792,560000.0,582167.0,594633.25,0,566681,4,451018,515167.99216371187,705638.1209049613,-35276111.667609125
6793,800000.0,821775.0,594633.25,0,566681,3,451018,934728.8801759753,1031115.227190885,-35197325.24879661
6794,1900000.0,720397.0,872273.3125,0,566681,3,1305888,1234324.658865536,948997.9495105848,-35276111.667609125
6795,472000.0,821775.0,468498.0,0,566681,3,-48628,395202.71064647526,545891.72508125,-35295331.46256143
6796,502550.0,582167.0,423117.8125,0,566681,4,-48628,395202.71064647526,466766.6027992289,-35299898.14441958
6797,830000.0,720397.0,872273.3125,0,566681,3,451018,934728.8801759753,948997.9495105848,-35169224.479159296
6798,224950.0,720397.0,594633.25,0,566681,4,-48628,447700.77068694844,545891.72508125,-35295331.46256143
6799,375000.0,582167.0,594633.25,0,566681,3,156792,515167.99216371187,545891.72508125,-35197325.24879661
6800,645000.0,582167.0,594633.25,0,566681,3,451018,807384.9699054484,948997.9495105848,-35261459.19772801
6801,599000.0,582167.0,675388.3125,0,566681,5,-48628,395202.71064647526,625515.5128481789,-35237719.23741552
6802,515000.0,720397.0,594633.25,0,566681,3,451018,807384.9699054484,786259.3963676231,-35197325.24879661
6803,135000.0,407085.0,357727.0,0,566681,4,-193050,357673.7688412939,232382.7817365143,-35298944.2033115
6804,485000.0,582167.0,594633.25,0,566681,3,156792,447700.77068694844,466766.6027992289,-35169224.479159296
6805,890000.0,582167.0,872273.3125,0,566681,4,451018,695010.2210712119,786259.3963676231,-35276111.667609125
6806,215000.0,582167.0,357727.0,0,566681,4,-48628,357673.7688412939,388139.9950391114,-35287402.22334683
6807,299500.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35261459.19772801
6808,800000.0,407085.0,357727.0,0,566681,4,-48628,357673.7688412939,1031115.227190885,-35298944.2033115
6809,275000.0,582167.0,594633.25,0,566681,3,-48628,447700.77068694844,466766.6027992289,-35169224.479159296
6810,256400.0,582167.0,389529.25,0,566681,3,-48628,357673.7688412939,466766.6027992289,-35295331.46256143
6811,310000.0,407085.0,357727.0,0,566681,4,-165242,357673.7688412939,232382.7817365143,-35298944.2033115
6812,385000.0,195151.0,357727.0,0,566681,3,-165242,334949.11077925126,466766.6027992289,-35301102.31454459
6813,203000.0,582167.0,389529.25,0,566681,3,-48628,357673.7688412939,466766.6027992289,-35295331.46256143
6814,285000.0,720397.0,468498.0,0,566681,3,-48628,357673.7688412939,466766.6027992289,-35301102.31454459
6815,473975.0,582167.0,594633.25,0,566681,3,156792,597604.504375,545891.72508125,-35197325.24879661
6816,320000.0,582167.0,423117.8125,0,566681,4,156792,395202.71064647526,545891.72508125,-35276111.667609125
6817,599000.0,821775.0,675388.3125,0,566681,3,-48628,447700.77068694844,466766.6027992289,-35295331.46256143
6818,580000.0,582167.0,468498.0,0,566681,4,-48628,357673.7688412939,466766.6027992289,-35237719.23741552
6819,269500.0,720397.0,525669.8125,0,566681,3,-48628,447700.77068694844,466766.6027992289,-35197325.24879661
6820,274000.0,407085.0,357727.0,0,566681,4,-165242,357673.7688412939,388139.9950391114,-35301102.31454459
6821,347000.0,407085.0,423117.8125,0,566681,4,156792,395202.71064647526,466766.6027992289,-35276111.667609125
6822,270000.0,582167.0,423117.8125,0,566681,3,-165242,357673.7688412939,388139.9950391114,-35301102.31454459
6823,1430000.0,582167.0,468498.0,0,826681,3,156792,515167.99216371187,625515.5128481789,-35298944.2033115
6824,220000.0,582167.0,423117.8125,0,566681,3,-48628,447700.77068694844,545891.72508125,-35222064.104290456
6825,243000.0,582167.0,357727.0,0,826681,4,156792,447700.77068694844,388139.9950391114,-35301102.31454459
6826,457500.0,582167.0,423117.8125,0,566681,5,-48628,357673.7688412939,545891.72508125,-35237719.23741552
6827,340000.0,407085.0,423117.8125,0,566681,3,-48628,357673.7688412939,545891.72508125,-35298944.2033115
6828,657500.0,720397.0,389529.25,0,566681,3,-48628,447700.77068694844,625515.5128481789,-35189696.29278433
6829,332500.0,720397.0,594633.25,0,566681,3,-48628,597604.504375,625515.5128481789,-35197325.24879661
6830,340000.0,582167.0,468498.0,0,1064837,3,-165242,395202.71064647526,466766.6027992289,-35222064.104290456
6831,350000.0,720397.0,767935.0,0,660629,3,156792,597604.504375,786259.3963676231,-35299898.14441958
6832,428000.0,720397.0,594633.25,0,566681,5,-48628,395202.71064647526,625515.5128481789,-35295331.46256143
6833,515055.0,720397.0,594633.25,0,566681,3,156792,597604.504375,705638.1209049613,-35197325.24879661
6834,450000.0,582167.0,423117.8125,0,566681,4,156792,447700.77068694844,625515.5128481789,-35287402.22334683
6835,190000.0,582167.0,357727.0,0,566681,3,-165242,357673.7688412939,388139.9950391114,-35293423.53472179
6836,1000000.0,720397.0,675388.3125,0,566681,4,156792,695010.2210712119,466766.6027992289,-35243442.9296875
6837,299000.0,582167.0,594633.25,0,566681,3,-48628,515167.99216371187,625515.5128481789,-35137758.62493652
6838,508000.0,407085.0,357727.0,0,826681,3,-48628,395202.71064647526,786259.3963676231,-35256689.4921875
6839,294000.0,720397.0,525669.8125,0,566681,3,156792,597604.504375,625515.5128481789,-35137758.62493652
6840,320000.0,407085.0,357727.0,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35276111.667609125
6841,641000.0,821775.0,675388.3125,0,566681,3,451018,1077042.167278294,948997.9495105848,-35197325.24879661
6842,675000.0,582167.0,594633.25,0,566681,4,156792,395202.71064647526,867379.3392361642,-35276111.667609125
6843,255000.0,582167.0,389529.25,0,566681,5,-48628,395202.71064647526,388139.9950391114,-35295331.46256143
6844,286651.0,582167.0,594633.25,0,566681,3,-48628,515167.99216371187,786259.3963676231,-35169224.479159296
6845,607500.0,720397.0,594633.25,0,566681,4,156792,447700.77068694844,786259.3963676231,-35287402.22334683
6846,765000.0,582167.0,357727.0,0,566681,4,-48628,395202.71064647526,705638.1209049613,-35301102.31454459
6847,334950.0,720397.0,423117.8125,0,566681,3,156792,447700.77068694844,867379.3392361642,-35299898.14441958
6848,426000.0,582167.0,357727.0,0,566681,5,-48628,395202.71064647526,545891.72508125,-35298944.2033115
6849,775000.0,582167.0,423117.8125,0,566681,4,-48628,447700.77068694844,466766.6027992289,-35293423.53472179
6850,343000.0,407085.0,389529.25,0,566681,5,-165242,357673.7688412939,388139.9950391114,-35301102.31454459
6851,470101.0,720397.0,594633.25,0,566681,3,156792,597604.504375,625515.5128481789,-35243442.9296875
6852,195000.0,582167.0,389529.25,0,566681,4,-48628,395202.71064647526,388139.9950391114,-35299898.14441958
6853,772500.0,720397.0,357727.0,0,826681,3,-48628,447700.77068694844,625515.5128481789,-35256689.4921875
6854,450000.0,582167.0,389529.25,0,566681,3,156792,395202.71064647526,786259.3963676231,-35301102.31454459
6855,1437500.0,720397.0,1116324.8125,0,1064837,3,1305888,1406576.0964935366,625515.5128481789,-35169224.479159296
6856,525000.0,720397.0,423117.8125,0,566681,3,156792,447700.77068694844,545891.72508125,-35287402.22334683
6857,280000.0,582167.0,389529.25,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35261459.19772801
6858,270000.0,582167.0,594633.25,0,566681,3,-48628,447700.77068694844,545891.72508125,-35243442.9296875
6859,406100.0,582167.0,525669.8125,0,566681,3,156792,395202.71064647526,388139.9950391114,-35137758.62493652
6860,332544.0,407085.0,423117.8125,0,566681,3,-48628,447700.77068694844,545891.72508125,-35243442.9296875
6861,110000.0,407085.0,357727.0,0,566681,3,-165242,357673.7688412939,232382.7817365143,-35293423.53472179
6862,685000.0,886301.0,525669.8125,0,566681,3,156792,597604.504375,705638.1209049613,-35237719.23741552
6863,461000.0,720397.0,357727.0,0,566681,5,-48628,395202.71064647526,466766.6027992289,-35298944.2033115
6864,615000.0,582167.0,525669.8125,0,566681,4,156792,395202.71064647526,625515.5128481789,-35261459.19772801
6865,550000.0,407085.0,357727.0,0,566681,4,-48628,357673.7688412939,545891.72508125,-35237719.23741552
6866,1060000.0,720397.0,988403.25,0,660629,3,1305888,597604.504375,786259.3963676231,-35197325.24879661
6867,685000.0,582167.0,594633.25,0,566681,4,156792,597604.504375,705638.1209049613,-35222064.104290456
6868,1555000.0,821775.0,594633.25,0,566681,4,156792,807384.9699054484,867379.3392361642,-35299898.14441958
6869,312000.0,720397.0,594633.25,0,566681,3,-48628,515167.99216371187,545891.72508125,-35169224.479159296
6870,507500.0,582167.0,423117.8125,0,566681,3,156792,395202.71064647526,545891.72508125,-35276111.667609125
6871,217000.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35295331.46256143
6872,439000.0,582167.0,525669.8125,0,1064837,4,-48628,395202.71064647526,625515.5128481789,-35261459.19772801
6873,620000.0,886301.0,988403.25,0,566681,3,156792,695010.2210712119,948997.9495105848,-35169224.479159296
6874,915000.0,720397.0,594633.25,0,566681,3,834050,934728.8801759753,867379.3392361642,-35197325.24879661
6875,425000.0,720397.0,468498.0,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35276111.667609125
6876,435000.0,407085.0,357727.0,0,566681,3,-48628,357673.7688412939,388139.9950391114,-35293423.53472179
6877,305000.0,582167.0,525669.8125,0,566681,3,-48628,447700.77068694844,466766.6027992289,-35197325.24879661
6878,276000.0,407085.0,357727.0,0,566681,3,-165242,357673.7688412939,466766.6027992289,-35215388.722171634
6879,327500.0,582167.0,525669.8125,0,566681,3,156792,597604.504375,625515.5128481789,-35222064.104290456
6880,810000.0,582167.0,594633.25,0,566681,3,451018,695010.2210712119,786259.3963676231,-35169224.479159296
6881,715000.0,582167.0,872273.3125,0,566681,3,834050,695010.2210712119,867379.3392361642,-35222064.104290456
6882,272000.0,582167.0,389529.25,0,566681,4,-48628,395202.71064647526,466766.6027992289,-35295331.46256143
6883,266000.0,407085.0,357727.0,0,566681,5,-165242,334949.11077925126,388139.9950391114,-35298944.2033115
6884,543000.0,582167.0,389529.25,0,826681,3,-48628,447700.77068694844,705638.1209049613,-35293423.53472179
6885,400000.0,582167.0,594633.25,0,566681,3,156792,447700.77068694844,545891.72508125,-35243442.9296875
6886,509500.0,821775.0,525669.8125,0,566681,4,-48628,395202.71064647526,625515.5128481789,-35299898.14441958
6887,495000.0,582167.0,988403.25,0,1064837,3,156792,447700.77068694844,786259.3963676231,-35197325.24879661
6888,424950.0,720397.0,594633.25,0,566681,3,-48628,695010.2210712119,786259.3963676231,-35169224.479159296
6889,230000.0,582167.0,357727.0,0,566681,3,-48628,357673.7688412939,388139.9950391114,-35301102.31454459
6890,235000.0,720397.0,389529.25,0,566681,3,-48628,447700.77068694844,545891.72508125,-35298944.2033115
6891,763000.0,582167.0,468498.0,0,826681,4,-165242,395202.71064647526,786259.3963676231,-35293423.53472179
6892,350000.0,582167.0,423117.8125,0,566681,5,-48628,515167.99216371187,545891.72508125,-35284541.3192341
6893,900000.0,582167.0,389529.25,0,826681,5,156792,447700.77068694844,786259.3963676231,-35215388.722171634
6894,250000.0,582167.0,357727.0,0,566681,4,-165242,357673.7688412939,466766.6027992289,-35287402.22334683
6895,225000.0,582167.0,594633.25,0,566681,3,-48628,357673.7688412939,310012.05468487315,-35169224.479159296
6896,255000.0,407085.0,468498.0,0,566681,3,156792,395202.71064647526,310012.05468487315,-35169224.479159296
6897,161700.0,720397.0,423117.8125,0,566681,3,-48628,395202.71064647526,545891.72508125,-35276111.667609125
6898,336000.0,582167.0,767935.0,0,566681,3,-48628,395202.71064647526,545891.72508125,-35243442.9296875
6899,410500.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,388139.9950391114,-35301102.31454459
6900,502700.0,720397.0,988403.25,0,566681,4,156792,695010.2210712119,466766.6027992289,-35287402.22334683
6901,505000.0,582167.0,594633.25,0,566681,5,-48628,395202.71064647526,625515.5128481789,-35276111.667609125
6902,250000.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,545891.72508125,-35160639.00918645
6903,570000.0,582167.0,357727.0,0,566681,3,-48628,395202.71064647526,545891.72508125,-35160639.00918645
6904,349900.0,720397.0,594633.25,0,566681,3,156792,597604.504375,625515.5128481789,-35222064.104290456
6905,465000.0,582167.0,594633.25,0,566681,3,834050,807384.9699054484,867379.3392361642,-35243442.9296875
6906,625000.0,720397.0,872273.3125,0,1064837,3,834050,1077042.167278294,1113731.1722770645,-35222064.104290456
6907,655000.0,582167.0,423117.8125,0,566681,3,-48628,395202.71064647526,545891.72508125,-35298944.2033115
6908,469000.0,720397.0,423117.8125,0,566681,4,156792,447700.77068694844,466766.6027992289,-35293423.53472179
6909,355000.0,582167.0,525669.8125,0,566681,3,156792,395202.71064647526,545891.72508125,-35295331.46256143
6910,596000.0,582167.0,594633.25,0,566681,3,156792,447700.77068694844,545891.72508125,-35169224.479159296
6911,790000.0,720397.0,594633.25,0,566681,3,451018,807384.9699054484,948997.9495105848,-35137758.62493652
6912,885000.0,720397.0,525669.8125,0,566681,3,834050,1406576.0964935366,1196845.7847691232,-35222064.104290456
6913,1030000.0,720397.0,872273.3125,0,566681,3,451018,515167.99216371187,867379.3392361642,-35102930.21335709
6914,710000.0,720397.0,423117.8125,0,566681,4,156792,357673.7688412939,625515.5128481789,-35284541.3192341
6915,428040.0,582167.0,594633.25,0,566681,3,156792,597604.504375,625515.5128481789,-35243442.9296875
6916,1370000.0,821775.0,525669.8125,0,826681,3,156792,515167.99216371187,786259.3963676231,-35299898.14441958
6917,546000.0,407085.0,357727.0,0,566681,3,-48628,357673.7688412939,388139.9950391114,-35237719.23741552
6918,540000.0,720397.0,357727.0,0,566681,5,-48628,395202.71064647526,466766.6027992289,-35298944.2033115
6919,435000.0,582167.0,594633.25,0,566681,3,-48628,357673.7688412939,466766.6027992289,-35243442.9296875
6920,540000.0,720397.0,525669.8125,0,566681,4,156792,447700.77068694844,545891.72508125,-35243442.9296875
6921,284000.0,407085.0,357727.0,0,566681,3,-48628,357673.7688412939,388139.9950391114,-35215388.722171634
6922,208000.0,407085.0,357727.0,0,566681,5,-193050,357673.7688412939,310012.05468487315,-35293423.53472179
6923,315000.0,582167.0,423117.8125,0,566681,3,-48628,395202.71064647526,466766.6027992289,-35276111.667609125
6924,417500.0,407085.0,357727.0,0,566681,3,-165242,357673.7688412939,388139.9950391114,-35160639.00918645
6925,345000.0,582167.0,423117.8125,0,566681,3,-48628,395202.71064647526,625515.5128481789,-35276111.667609125
6926,375000.0,582167.0,594633.25,0,566681,3,156792,395202.71064647526,388139.9950391114,-35169224.479159296
6927,389800.0,582167.0,423117.8125,0,566681,3,-48628,515167.99216371187,466766.6027992289,-35299898.14441958
6928,475000.0,582167.0,423117.8125,0,566681,3,156792,447700.77068694844,545891.72508125,-35287402.22334683
6929,569000.0,720397.0,525669.8125,0,566681,3,156792,597604.504375,705638.1209049613,-35261459.19772801
6930,985000.0,821775.0,1407542.8125,0,566681,3,834050,934728.8801759753,867379.3392361642,-35197325.24879661
6931,532000.0,582167.0,594633.25,0,566681,3,156792,515167.99216371187,625515.5128481789,-35243442.9296875
6932,280000.0,407085.0,357727.0,0,566681,5,-165242,357673.7688412939,232382.7817365143,-35298944.2033115
6933,435000.0,720397.0,468498.0,0,566681,4,-48628,357673.7688412939,705638.1209049613,-35295331.46256143
6934,223000.0,582167.0,357727.0,0,566681,3,-165242,395202.71064647526,625515.5128481789,-35298944.2033115
6935,390000.0,407085.0,357727.0,0,566681,4,-48628,395202.71064647526,705638.1209049613,-35276111.667609125
6936,315000.0,582167.0,423117.8125,0,566681,3,-48628,357673.7688412939,466766.6027992289,-35261459.19772801
6937,612000.0,582167.0,767935.0,0,566681,3,-48628,447700.77068694844,545891.72508125,-35261459.19772801
6938,591000.0,582167.0,423117.8125,0,566681,5,-48628,357673.7688412939,466766.6027992289,-35237719.23741552
6939,800000.0,720397.0,525669.8125,0,566681,3,156792,934728.8801759753,786259.3963676231,-35287402.22334683
6940,225000.0,582167.0,468498.0,0,566681,3,156792,447700.77068694844,545891.72508125,-35222064.104290456
6941,589900.0,407085.0,767935.0,0,566681,3,-48628,934728.8801759753,948997.9495105848,-35222064.104290456
6942,565000.0,720397.0,594633.25,0,566681,3,156792,447700.77068694844,625515.5128481789,-35261459.19772801
6943,650000.0,582167.0,389529.25,0,566681,3,-48628,357673.7688412939,466766.6027992289,-35284541.3192341
6944,499000.0,582167.0,594633.25,0,566681,3,156792,515167.99216371187,466766.6027992289,-35276111.667609125
6945,280000.0,582167.0,357727.0,0,566681,3,-193050,395202.71064647526,388139.9950391114,-35299898.14441958
6946,649950.0,582167.0,594633.25,0,826681,4,156792,395202.71064647526,705638.1209049613,-35293423.53472179
6947,420000.0,582167.0,423117.8125,0,566681,4,-48628,447700.77068694844,466766.6027992289,-35301102.31454459
